CFisoKop_Flex_ID,CFisoKop_Flex_Exp,CFisoKop_Flex_Sim,CFisoKop_Step_ID,CFisoKop_Step_Exp,CFisoKop_Step_Sim,GisoKop_Aldi_ID,GisoKop_Aldi_Exp,GisoKop_Aldi_Sim,GisoKop_Cload_ID,GisoKop_Cload_Exp,GisoKop_Cload_Sim,VMtisoKop_Flex_ID,VMtisoKop_Flex_Exp,VMtisoKop_Flex_Sim,VMtisoKop_Step_ID,VMtisoKop_Step_Exp,VMtisoKop_Step_Sim,GTisoKop_Aldi_ID,GTisoKop_Aldi_Exp,GTisoKop_Aldi_Sim,GTisoKop_Cload_ID,GTisoKop_Cload_Exp,GTisoKop_Cload_Sim
167,0.0175,0.0418,167,0.0175,0.0517,167,0.0175,0.0324,167,0.0175,0.0431,167,0.0175,0.027,167,0.0175,0.0373,167,0.0175,0.0206,167,0.0175,0.0208
168,-0.0342,0.0773,168,-0.0342,0.0918,168,-0.0342,0.0635,168,-0.0342,0.0809,168,-0.0342,0.0821,168,-0.0342,0.0935,168,-0.0342,0.0578,168,-0.0342,0.0599
169,0.0569,0.0021,169,0.0569,0.0224,169,0.0569,0.0021,169,0.0569,0.0021,169,0.0569,0.0046,169,0.0569,0.0225,169,0.0569,0.0046,169,0.0569,0.0047
170,0.0403,0.0012,170,0.0403,0.0292,170,0.0403,0.0013,170,0.0403,0.0013,170,0.0403,0.0036,170,0.0403,0.0336,170,0.0403,0.0031,170,0.0403,0.0034
171,-0.0049,0.002,171,-0.0049,0.0186,171,-0.0049,0.0022,171,-0.0049,0.0022,171,-0.0049,0.0027,171,-0.0049,0.0216,171,-0.0049,0.0028,171,-0.0049,0.0029
172,-0.0305,0.0015,172,-0.0305,0.0188,172,-0.0305,0.0015,172,-0.0305,0.0015,172,-0.0305,0.0028,172,-0.0305,0.0223,172,-0.0305,0.0027,172,-0.0305,0.0028
178,0.5297,0.8025,178,0.5297,0.6933,178,0.5297,0.8656,178,0.5297,0.6443,178,0.5297,0.7975,178,0.5297,0.6967,178,0.5297,0.869,178,0.5297,0.6436
179,0.4463,0.8115,179,0.4463,0.6361,179,0.4463,0.9692,179,0.4463,0.6972,179,0.4463,0.8073,179,0.4463,0.6171,179,0.4463,0.9413,179,0.4463,0.6903
182,0.7148,0.7543,182,0.7148,0.7527,182,0.7148,0.7763,182,0.7148,0.6023,182,0.7148,0.7516,182,0.7148,0.7946,182,0.7148,0.849,182,0.7148,0.6184
183,0.6556,0.7698,183,0.6556,0.7195,183,0.6556,0.9186,183,0.6556,0.6588,183,0.6556,0.7647,183,0.6556,0.7426,183,0.6556,0.9442,183,0.6556,0.6638
185,0.2011,0.5674,185,0.2011,0.6076,185,0.2011,0.3817,185,0.2011,0.4527,185,0.2011,0.7331,185,0.2011,0.7109,185,0.2011,0.6418,185,0.2011,0.5323
186,0.3045,0.5194,186,0.3045,0.5904,186,0.3045,0.3414,186,0.3045,0.4288,186,0.3045,0.6963,186,0.3045,0.631,186,0.3045,0.617,186,0.3045,0.5189
187,0.2363,0.5854,187,0.2363,0.5825,187,0.2363,0.3866,187,0.2363,0.4574,187,0.2363,0.721,187,0.2363,0.7745,187,0.2363,0.617,187,0.2363,0.5252
188,0.3595,0.6361,188,0.3595,0.6143,188,0.3595,0.4703,188,0.3595,0.4921,188,0.3595,0.7405,188,0.3595,0.7264,188,0.3595,0.7072,188,0.3595,0.5745
189,-0.0129,0.5268,189,-0.0129,0.5901,189,-0.0129,0.3482,189,-0.0129,0.4349,189,-0.0129,0.6858,189,-0.0129,0.6856,189,-0.0129,0.544,189,-0.0129,0.4859
190,0.0642,0.5007,190,0.0642,0.5772,190,0.0642,0.3281,190,0.0642,0.4185,190,0.0642,0.634,190,0.0642,0.618,190,0.0642,0.5281,190,0.0642,0.4644
191,-0.0081,0.5406,191,-0.0081,0.5523,191,-0.0081,0.351,191,-0.0081,0.4375,191,-0.0081,0.6868,191,-0.0081,0.7358,191,-0.0081,0.5218,191,-0.0081,0.4839
192,0.0935,0.5347,192,0.0935,0.5464,192,0.0935,0.3425,192,0.0935,0.4329,192,0.0935,0.6764,192,0.0935,0.6819,192,0.0935,0.546,192,0.0935,0.4926
193,0.089,0.4883,193,0.089,0.5547,193,0.089,0.3341,193,0.089,0.4182,193,0.089,0.5889,193,0.089,0.6143,193,0.089,0.4682,193,0.089,0.4292
194,0.0601,0.484,194,0.0601,0.5523,194,0.0601,0.3202,194,0.0601,0.4096,194,0.0601,0.6062,194,0.0601,0.6071,194,0.0601,0.4918,194,0.0601,0.4417
195,0.0657,0.5064,195,0.0657,0.5264,195,0.0657,0.3389,195,0.0657,0.4245,195,0.0657,0.6464,195,0.0657,0.6755,195,0.0657,0.4879,195,0.0657,0.4603
196,0.0193,0.4875,196,0.0193,0.5068,196,0.0193,0.3251,196,0.0193,0.4136,196,0.0193,0.6341,196,0.0193,0.6253,196,0.0193,0.4867,196,0.0193,0.4567
197,-0.0141,0.4615,197,-0.0141,0.5128,197,-0.0141,0.3198,197,-0.0141,0.4031,197,-0.0141,0.5477,197,-0.0141,0.5649,197,-0.0141,0.4348,197,-0.0141,0.4032
198,0.0404,0.448,198,0.0404,0.507,198,0.0404,0.3061,198,0.0404,0.393,198,0.0404,0.5462,198,0.0404,0.5636,198,0.0404,0.4342,198,0.0404,0.3992
199,-0.007,0.4712,199,-0.007,0.4972,199,-0.007,0.327,199,-0.007,0.4111,199,-0.007,0.612,199,-0.007,0.6015,199,-0.007,0.4641,199,-0.007,0.4412
200,-0.0357,0.444,200,-0.0357,0.4745,200,-0.0357,0.3081,200,-0.0357,0.3941,200,-0.0357,0.5824,200,-0.0357,0.553,200,-0.0357,0.4393,200,-0.0357,0.4192
201,0.0215,0.4465,201,0.0215,0.5028,201,0.0215,0.309,201,0.0215,0.391,201,0.0215,0.5,201,0.0215,0.5231,201,0.0215,0.3992,201,0.0215,0.3706
202,-0.0042,0.3662,202,-0.0042,0.417,202,-0.0042,0.2775,202,-0.0042,0.3558,202,-0.0042,0.4067,202,-0.0042,0.4315,202,-0.0042,0.3169,202,-0.0042,0.3015
203,0.0469,0.4503,203,0.0469,0.4811,203,0.0469,0.3151,203,0.0469,0.3985,203,0.0469,0.5405,203,0.0469,0.5279,203,0.0469,0.4143,203,0.0469,0.397
204,0.0049,0.3847,204,0.0049,0.4183,204,0.0049,0.2875,204,0.0049,0.3684,204,0.0049,0.4503,204,0.0049,0.4247,204,0.0049,0.3362,204,0.0049,0.3301
205,-0.0094,0.3679,205,-0.0094,0.4121,205,-0.0094,0.2813,205,-0.0094,0.3534,205,-0.0094,0.3624,205,-0.0094,0.4012,205,-0.0094,0.2804,205,-0.0094,0.2713
206,0.0329,0.3311,206,0.0329,0.3792,206,0.0329,0.2614,206,0.0329,0.3359,206,0.0329,0.3191,206,0.0329,0.3639,206,0.0329,0.2436,206,0.0329,0.2382
207,0.0213,0.3267,207,0.0213,0.3627,207,0.0213,0.2584,207,0.0213,0.3259,207,0.0213,0.2867,207,0.0213,0.2977,207,0.0213,0.2191,207,0.0213,0.2185
208,0.0082,0.3227,208,0.0082,0.3562,208,0.0082,0.2581,208,0.0082,0.331,208,0.0082,0.2453,208,0.0082,0.2454,208,0.0082,0.1831,208,0.0082,0.1892
209,-0.0189,0.1261,209,-0.0189,0.1625,209,-0.0189,0.1034,209,-0.0189,0.1292,209,-0.0189,0.1022,209,-0.0189,0.148,209,-0.0189,0.0796,209,-0.0189,0.081
210,-0.0088,0.0715,210,-0.0088,0.1057,210,-0.0088,0.0663,210,-0.0088,0.0822,210,-0.0088,0.0947,210,-0.0088,0.1402,210,-0.0088,0.0686,210,-0.0088,0.0738
211,0.0191,0.1597,211,0.0191,0.1936,211,0.0191,0.1374,211,0.0191,0.178,211,0.0191,0.0686,211,0.0191,0.0834,211,0.0191,0.0521,211,0.0191,0.0547
212,-0.0632,0.0893,212,-0.0632,0.1323,212,-0.0632,0.0813,212,-0.0632,0.1059,212,-0.0632,0.0734,212,-0.0632,0.085,212,-0.0632,0.0551,212,-0.0632,0.0586
213,0.0561,0.003,213,0.0561,0.0352,213,0.0561,0.0031,213,0.0561,0.0031,213,0.0561,0.0097,213,0.0561,0.0469,213,0.0561,0.0084,213,0.0561,0.0087
214,-0.1114,0.0029,214,-0.1114,0.0485,214,-0.1114,0.0033,214,-0.1114,0.0031,214,-0.1114,0.0145,214,-0.1114,0.0846,214,-0.1114,0.011,214,-0.1114,0.0122
215,-0.0167,0.0048,215,-0.0167,0.0156,215,-0.0167,0.0048,215,-0.0167,0.0048,215,-0.0167,0.0096,215,-0.0167,0.0179,215,-0.0167,0.0087,215,-0.0167,0.0092
216,-0.0579,0.0031,216,-0.0579,0.0092,216,-0.0579,0.0032,216,-0.0579,0.0032,216,-0.0579,0.0055,216,-0.0579,0.013,216,-0.0579,0.0053,216,-0.0579,0.0054
222,0.3674,0.8263,222,0.3674,0.5223,222,0.3674,0.9444,222,0.3674,0.7017,222,0.3674,0.815,222,0.3674,0.528,222,0.3674,0.8175,222,0.3674,0.6585
223,0.3474,0.8057,223,0.3474,0.4883,223,0.3474,0.8783,223,0.3474,0.6656,223,0.3474,0.7811,223,0.3474,0.5133,223,0.3474,0.7427,223,0.3474,0.6166
226,0.437,0.7661,226,0.437,0.5974,226,0.437,0.903,226,0.437,0.656,226,0.437,0.7616,226,0.437,0.5839,226,0.437,0.9091,226,0.437,0.655
227,0.4555,0.7484,227,0.4555,0.5607,227,0.4555,0.8483,227,0.4555,0.6321,227,0.4555,0.7439,227,0.4555,0.5425,227,0.4555,0.8543,227,0.4555,0.6297
229,0.1186,0.455,229,0.1186,0.4851,229,0.1186,0.3753,229,0.1186,0.4216,229,0.1186,0.6398,229,0.1186,0.4903,229,0.1186,0.6546,229,0.1186,0.5224
230,0.1277,0.4417,230,0.1277,0.4472,230,0.1277,0.3816,230,0.1277,0.4205,230,0.1277,0.622,230,0.1277,0.4691,230,0.1277,0.6347,230,0.1277,0.5061
231,0.0817,0.4767,231,0.0817,0.49,231,0.0817,0.3819,231,0.0817,0.4263,231,0.0817,0.6851,231,0.0817,0.5674,231,0.0817,0.6665,231,0.0817,0.548
232,0.149,0.4898,232,0.149,0.481,232,0.149,0.4029,232,0.149,0.4372,232,0.149,0.6658,232,0.149,0.5359,232,0.149,0.6402,232,0.149,0.5284
233,0.0571,0.3869,233,0.0571,0.4686,233,0.0571,0.2768,233,0.0571,0.3689,233,0.0571,0.5549,233,0.0571,0.4758,233,0.0571,0.5397,233,0.0571,0.4403
234,0.0191,0.3481,234,0.0191,0.4124,234,0.0191,0.2612,234,0.0191,0.3544,234,0.0191,0.5221,234,0.0191,0.442,234,0.0191,0.4905,234,0.0191,0.4119
235,0.0192,0.3648,235,0.0192,0.4007,235,0.0192,0.2688,235,0.0192,0.3593,235,0.0192,0.5234,235,0.0192,0.5153,235,0.0192,0.4378,235,0.0192,0.3984
236,0.0601,0.34,236,0.0601,0.3615,236,0.0601,0.2593,236,0.0601,0.3511,236,0.0601,0.5037,236,0.0601,0.4824,236,0.0601,0.4138,236,0.0601,0.3878
237,0.0907,0.3511,237,0.0907,0.4149,237,0.0907,0.2519,237,0.0907,0.3471,237,0.0907,0.4376,237,0.0907,0.4382,237,0.0907,0.3544,237,0.0907,0.3209
238,0.0612,0.3198,238,0.0612,0.3584,238,0.0612,0.2408,238,0.0612,0.3349,238,0.0612,0.4046,238,0.0612,0.397,238,0.0612,0.3195,238,0.0612,0.2981
239,0.0226,0.3304,239,0.0226,0.3605,239,0.0226,0.2532,239,0.0226,0.3429,239,0.0226,0.4338,239,0.0226,0.4368,239,0.0226,0.3169,239,0.0226,0.3142
240,0.0702,0.2984,240,0.0702,0.308,240,0.0702,0.2399,240,0.0702,0.3288,240,0.0702,0.3897,240,0.0702,0.3778,240,0.0702,0.2766,240,0.0702,0.285
241,-0.0161,0.3245,241,-0.0161,0.3768,241,-0.0161,0.241,241,-0.0161,0.3304,241,-0.0161,0.4055,241,-0.0161,0.416,241,-0.0161,0.3187,241,-0.0161,0.2949
242,0.0693,0.2716,242,0.0693,0.2947,242,0.0693,0.2179,242,0.0693,0.3022,242,0.0693,0.3054,242,0.0693,0.3218,242,0.0693,0.218,242,0.0693,0.2207
243,0.0387,0.3009,243,0.0387,0.3242,243,0.0387,0.2398,243,0.0387,0.3243,243,0.0387,0.3917,243,0.0387,0.3775,243,0.0387,0.273,243,0.0387,0.2812
244,0.0449,0.2576,244,0.0449,0.2567,244,0.0449,0.2219,244,0.0449,0.3024,244,0.0449,0.3219,244,0.0449,0.2999,244,0.0449,0.2086,244,0.0449,0.2311
245,0.0294,0.2158,245,0.0294,0.222,245,0.0294,0.2046,245,0.0294,0.271,245,0.0294,0.2397,245,0.0294,0.2759,245,0.0294,0.1643,245,0.0294,0.179
246,0.0559,0.1863,246,0.0559,0.1771,246,0.0559,0.1852,246,0.0559,0.2486,246,0.0559,0.2095,246,0.0559,0.2362,246,0.0559,0.1398,246,0.0559,0.159
247,0.071,0.2295,247,0.071,0.2332,247,0.071,0.2144,247,0.071,0.284,247,0.071,0.2743,247,0.071,0.2689,247,0.071,0.1847,247,0.071,0.2042
248,0.0214,0.2016,248,0.0214,0.1896,248,0.0214,0.1991,248,0.0214,0.266,248,0.0214,0.2389,248,0.0214,0.2268,248,0.0214,0.1564,248,0.0214,0.1811
249,0.0909,0.2099,249,0.0909,0.2131,249,0.0909,0.1978,249,0.0909,0.2647,249,0.0909,0.2227,249,0.0909,0.2636,249,0.0909,0.1521,249,0.0909,0.17
250,0.008,0.1785,250,0.008,0.1625,250,0.008,0.1772,250,0.008,0.2406,250,0.008,0.2003,250,0.008,0.2238,250,0.008,0.133,250,0.008,0.1537
251,-0.0036,0.2041,251,-0.0036,0.2095,251,-0.0036,0.196,251,-0.0036,0.2622,251,-0.0036,0.2034,251,-0.0036,0.2159,251,-0.0036,0.1375,251,-0.0036,0.1584
252,0.0401,0.1779,252,0.0401,0.1662,252,0.0401,0.1797,252,0.0401,0.2435,252,0.0401,0.1798,252,0.0401,0.1682,252,0.0401,0.1183,252,0.0401,0.1396
253,-0.0013,0.0741,253,-0.0013,0.0976,253,-0.0013,0.0772,253,-0.0013,0.0964,253,-0.0013,0.1673,253,-0.0013,0.1939,253,-0.0013,0.1091,253,-0.0013,0.1277
254,0.0587,0.1206,254,0.0587,0.1105,254,0.0587,0.1285,254,0.0587,0.1672,254,0.0587,0.1809,254,0.0587,0.1977,254,0.0587,0.1174,254,0.0587,0.1395
255,0.0439,0.1154,255,0.0439,0.1464,255,0.0439,0.1218,255,0.0439,0.1625,255,0.0439,0.1469,255,0.0439,0.1591,255,0.0439,0.101,255,0.0439,0.1174
256,-0.0068,0.1206,256,-0.0068,0.1209,256,-0.0068,0.1269,256,-0.0068,0.1703,256,-0.0068,0.1362,256,-0.0068,0.1295,256,-0.0068,0.0923,256,-0.0068,0.1093
257,-0.0526,0.0384,257,-0.0526,0.0655,257,-0.0526,0.0464,257,-0.0526,0.0546,257,-0.0526,0.1177,257,-0.0526,0.1363,257,-0.0526,0.0761,257,-0.0526,0.0925
258,0.0116,0.051,258,0.0116,0.0677,258,0.0116,0.0571,258,0.0116,0.069,258,0.0116,0.1694,258,0.0116,0.1803,258,0.0116,0.1106,258,0.0116,0.133
259,0.074,0.0197,259,0.074,0.0362,259,0.074,0.023,259,0.074,0.0275,259,0.074,0.0297,259,0.074,0.0427,259,0.074,0.0239,259,0.074,0.0266
260,-0.0372,0.023,260,-0.0372,0.0407,260,-0.0372,0.0261,260,-0.0372,0.0324,260,-0.0372,0.0402,260,-0.0372,0.0544,260,-0.0372,0.0323,260,-0.0372,0.0359
266,0.075,0.2671,266,0.075,0.1403,266,0.075,0.2428,266,0.075,0.2951,266,0.075,0.271,266,0.075,0.116,266,0.075,0.214,266,0.075,0.2488
267,0.0553,0.2816,267,0.0553,0.1231,267,0.0553,0.2492,267,0.0553,0.3045,267,0.0553,0.2765,267,0.0553,0.1074,267,0.0553,0.2237,267,0.0553,0.265
270,0.0426,0.1999,270,0.0426,0.112,270,0.0426,0.2349,270,0.0426,0.2867,270,0.0426,0.2116,270,0.0426,0.0965,270,0.0426,0.2023,270,0.0426,0.2357
271,-0.0069,0.2361,271,-0.0069,0.0934,271,-0.0069,0.2469,271,-0.0069,0.3016,271,-0.0069,0.2422,271,-0.0069,0.0755,271,-0.0069,0.2267,271,-0.0069,0.27
273,0.1066,0.228,273,0.1066,0.1278,273,0.1066,0.2411,273,0.1066,0.2945,273,0.1066,0.2411,273,0.1066,0.1143,273,0.1066,0.2075,273,0.1066,0.2421
274,0.0739,0.2433,274,0.0739,0.1136,274,0.0739,0.2444,274,0.0739,0.2989,274,0.0739,0.2534,274,0.0739,0.1036,274,0.0739,0.2164,274,0.0739,0.2545
275,0.051,0.2086,275,0.051,0.105,275,0.051,0.2348,275,0.051,0.2871,275,0.051,0.2161,275,0.051,0.0923,275,0.051,0.203,275,0.051,0.2383
276,0.0383,0.2119,276,0.0383,0.0905,276,0.0383,0.2366,276,0.0383,0.2888,276,0.0383,0.2223,276,0.0383,0.0775,276,0.0383,0.2114,276,0.0383,0.249
277,0.0154,0.2254,277,0.0154,0.1178,277,0.0154,0.238,277,0.0154,0.2924,277,0.0154,0.2316,277,0.0154,0.1103,277,0.0154,0.2002,277,0.0154,0.2356
278,-0.0245,0.2245,278,-0.0245,0.1054,278,-0.0245,0.2382,278,-0.0245,0.2915,278,-0.0245,0.2393,278,-0.0245,0.0992,278,-0.0245,0.208,278,-0.0245,0.2438
279,-0.0481,0.1972,279,-0.0481,0.0959,279,-0.0481,0.2295,279,-0.0481,0.2815,279,-0.0481,0.2061,279,-0.0481,0.0876,279,-0.0481,0.1977,279,-0.0481,0.2326
280,0.0266,0.1903,280,0.0266,0.0831,280,0.0266,0.2282,280,0.0266,0.279,280,0.0266,0.2071,280,0.0266,0.0739,280,0.0266,0.2017,280,0.0266,0.2365
281,0.0584,0.2208,281,0.0584,0.1093,281,0.0584,0.2322,281,0.0584,0.2861,281,0.0584,0.2218,281,0.0584,0.1032,281,0.0584,0.1907,281,0.0584,0.2255
282,0.0049,0.2143,282,0.0049,0.0999,282,0.0049,0.2314,282,0.0049,0.2843,282,0.0049,0.2259,282,0.0049,0.0945,282,0.0049,0.1976,282,0.0049,0.232
283,0.1029,0.1906,283,0.1029,0.0873,283,0.1029,0.2233,283,0.1029,0.2747,283,0.1029,0.1978,283,0.1029,0.0816,283,0.1029,0.1897,283,0.1029,0.2237
284,0.0228,0.181,284,0.0228,0.0765,284,0.0228,0.2205,284,0.0228,0.2708,284,0.0228,0.1959,284,0.0228,0.0693,284,0.0228,0.1924,284,0.0228,0.2258
285,-0.0328,0.2131,285,-0.0328,0.1024,285,-0.0328,0.2236,285,-0.0328,0.2766,285,-0.0328,0.2101,285,-0.0328,0.0938,285,-0.0328,0.1795,285,-0.0328,0.2125
286,0.0141,0.208,286,0.0141,0.0951,286,0.0141,0.2254,286,0.0141,0.278,286,0.0141,0.2181,286,0.0141,0.0882,286,0.0141,0.1905,286,0.0141,0.2237
287,-0.0894,0.1857,287,-0.0894,0.0815,287,-0.0894,0.2157,287,-0.0894,0.2664,287,-0.0894,0.1889,287,-0.0894,0.0755,287,-0.0894,0.1801,287,-0.0894,0.2131
288,-0.0353,0.1754,288,-0.0353,0.0723,288,-0.0353,0.2152,288,-0.0353,0.2652,288,-0.0353,0.1887,288,-0.0353,0.0653,288,-0.0353,0.1863,288,-0.0353,0.2189
289,0.0612,0.1875,289,0.0612,0.0892,289,0.0612,0.2002,289,0.0612,0.2502,289,0.0612,0.1669,289,0.0612,0.0729,289,0.0612,0.1425,289,0.0612,0.1644
290,0.0039,0.1997,290,0.0039,0.0909,290,0.0039,0.2154,290,0.0039,0.2667,290,0.0039,0.2059,290,0.0039,0.0793,290,0.0039,0.1788,290,0.0039,0.2093
291,0.0139,0.1699,291,0.0139,0.0769,291,0.0139,0.1997,291,0.0139,0.2488,291,0.0139,0.1621,291,0.0139,0.0638,291,0.0139,0.1518,291,0.0139,0.1764
292,-0.0348,0.169,292,-0.0348,0.0718,292,-0.0348,0.2118,292,-0.0348,0.2618,292,-0.0348,0.186,292,-0.0348,0.0631,292,-0.0348,0.182,292,-0.0348,0.2124
293,-0.0773,0.1603,293,-0.0773,0.0794,293,-0.0773,0.1785,293,-0.0773,0.2227,293,-0.0773,0.1345,293,-0.0773,0.0608,293,-0.0773,0.1154,293,-0.0773,0.1295
294,-0.0218,0.1431,294,-0.0218,0.0593,294,-0.0218,0.1652,294,-0.0218,0.2064,294,-0.0218,0.1185,294,-0.0218,0.0334,294,-0.0218,0.1036,294,-0.0218,0.1132
295,-0.115,0.1386,295,-0.115,0.0716,295,-0.115,0.1701,295,-0.115,0.2101,295,-0.115,0.1264,295,-0.115,0.0509,295,-0.115,0.1138,295,-0.115,0.1256
296,0.0351,0.0905,296,0.0351,0.0351,296,0.0351,0.1234,296,0.0351,0.15,296,0.0351,0.0735,296,0.0351,0.0062,296,0.0351,0.0751,296,0.0351,0.0812
297,0.0334,0.0386,297,0.0334,0.0293,297,0.0334,0.0366,297,0.0334,0.0403,297,0.0334,0.0655,297,0.0334,0.0358,297,0.0334,0.0569,297,0.0334,0.0585
298,-0.0748,0.0271,298,-0.0748,-0.0116,298,-0.0748,0.0273,298,-0.0748,0.0304,298,-0.0748,0.046,298,-0.0748,-0.0164,298,-0.0748,0.0433,298,-0.0748,0.0463
299,0.0213,0.0176,299,0.0213,0.014,299,0.0213,0.019,299,0.0213,0.0206,299,0.0213,0.0282,299,0.0213,0.0087,299,0.0213,0.0265,299,0.0213,0.0271
300,-0.0158,0.0069,300,-0.0158,-0.035,300,-0.0158,0.0076,300,-0.0158,0.0086,300,-0.0158,0.0093,300,-0.0158,-0.0479,300,-0.0158,0.009,300,-0.0158,0.0093
301,-0.0067,0.0023,301,-0.0067,-0.0038,301,-0.0067,0.0022,301,-0.0067,0.0022,301,-0.0067,0.0026,301,-0.0067,-0.0148,301,-0.0067,0.0027,301,-0.0067,0.0027
302,-0.0699,0.001,302,-0.0699,-0.0562,302,-0.0699,0.0012,302,-0.0699,0.0013,302,-0.0699,0.0022,302,-0.0699,-0.0591,302,-0.0699,0.0023,302,-0.0699,0.0024
303,-0.0458,0.0004,303,-0.0458,-0.0024,303,-0.0458,0.0006,303,-0.0458,0.0006,303,-0.0458,0.0014,303,-0.0458,-0.0045,303,-0.0458,0.0017,303,-0.0458,0.0017
304,-0.1375,0.0005,304,-0.1375,-0.0528,304,-0.1375,0.0007,304,-0.1375,0.0007,304,-0.1375,0.0011,304,-0.1375,-0.0705,304,-0.1375,0.0013,304,-0.1375,0.0013
310,0.5378,0.4127,310,0.5378,0.649,310,0.5378,0.3487,310,0.5378,0.4156,310,0.5378,0.4095,310,0.5378,0.6299,310,0.5378,0.3427,310,0.5378,0.4105
311,0.6027,0.4103,311,0.6027,0.7059,311,0.6027,0.3536,311,0.6027,0.4188,311,0.6027,0.4094,311,0.6027,0.709,311,0.6027,0.3507,311,0.6027,0.4155
314,0.2997,0.3602,314,0.2997,0.3215,314,0.2997,0.3527,314,0.2997,0.4152,314,0.2997,0.3528,314,0.2997,0.3281,314,0.2997,0.3493,314,0.2997,0.409
315,0.3562,0.3572,315,0.3562,0.3988,315,0.3562,0.3608,315,0.3562,0.4205,315,0.3562,0.355,315,0.3562,0.4004,315,0.3562,0.3575,315,0.3562,0.4179
317,-0.0411,0.3952,317,-0.0411,0.3951,317,-0.0411,0.3286,317,-0.0411,0.4008,317,-0.0411,0.364,317,-0.0411,0.5468,317,-0.0411,0.3138,317,-0.0411,0.3716
318,0.0927,0.3981,318,0.0927,0.4283,318,0.0927,0.3338,318,0.0927,0.4069,318,0.0927,0.3778,318,0.0927,0.6115,318,0.0927,0.3277,318,0.0927,0.3884
319,-0.005,0.3294,319,-0.005,0.1209,319,-0.005,0.3246,319,-0.005,0.3897,319,-0.005,0.2875,319,-0.005,0.2516,319,-0.005,0.2917,319,-0.005,0.3387
320,0.0097,0.3328,320,0.0097,0.132,320,0.0097,0.3295,320,0.0097,0.396,320,0.0097,0.3019,320,0.0097,0.275,320,0.0097,0.3124,320,0.0097,0.3631
321,-0.129,0.1684,321,-0.129,0.0806,321,-0.129,0.2271,321,-0.129,0.2874,321,-0.129,0.2548,321,-0.129,0.3008,321,-0.129,0.228,321,-0.129,0.2726
322,-0.0245,0.2169,322,-0.0245,0.1038,322,-0.0245,0.2504,322,-0.0245,0.3158,322,-0.0245,0.2863,322,-0.0245,0.3505,322,-0.0245,0.2601,322,-0.0245,0.3085
323,-0.0655,0.1552,323,-0.0655,0.0539,323,-0.0655,0.2231,323,-0.0655,0.2815,323,-0.0655,0.1974,323,-0.0655,0.1337,323,-0.0655,0.202,323,-0.0655,0.2369
324,-0.0907,0.1488,324,-0.0907,0.043,324,-0.0907,0.222,324,-0.0907,0.2796,324,-0.0907,0.2101,324,-0.0907,0.1352,324,-0.0907,0.2192,324,-0.0907,0.2569
325,-0.0273,0.1188,325,-0.0273,0.0531,325,-0.0273,0.205,325,-0.0273,0.2611,325,-0.0273,0.1867,325,-0.0273,0.1277,325,-0.0273,0.176,325,-0.0273,0.2093
326,-0.0225,0.1133,326,-0.0225,0.0476,326,-0.0225,0.1995,326,-0.0225,0.2547,326,-0.0225,0.1964,326,-0.0225,0.1644,326,-0.0225,0.1839,326,-0.0225,0.2201
327,-0.0516,0.0993,327,-0.0516,0.0367,327,-0.0516,0.1919,327,-0.0516,0.2452,327,-0.0516,0.1587,327,-0.0516,0.0739,327,-0.0516,0.1634,327,-0.0516,0.193
328,-0.039,0.0943,328,-0.039,0.0313,328,-0.039,0.1871,328,-0.039,0.2395,328,-0.039,0.1589,328,-0.039,0.077,328,-0.039,0.1645,328,-0.039,0.1943
329,-0.0888,0.113,329,-0.0888,0.0476,329,-0.0888,0.1984,329,-0.0888,0.2544,329,-0.0888,0.1733,329,-0.0888,0.0982,329,-0.0888,0.1634,329,-0.0888,0.1947
330,-0.1696,0.1031,330,-0.1696,0.0385,330,-0.1696,0.1899,330,-0.1696,0.2447,330,-0.1696,0.1661,330,-0.1696,0.1001,330,-0.1696,0.158,330,-0.1696,0.1886
331,-0.1396,0.094,331,-0.1396,0.0312,331,-0.1396,0.1861,331,-0.1396,0.2393,331,-0.1396,0.15,331,-0.1396,0.0653,331,-0.1396,0.154,331,-0.1396,0.183
332,-0.3543,0.0845,332,-0.3543,0.0238,332,-0.3543,0.1772,332,-0.3543,0.2291,332,-0.3543,0.1379,332,-0.3543,0.054,332,-0.3543,0.1439,332,-0.3543,0.1708
333,-0.0908,0.1117,333,-0.0908,0.0463,333,-0.0908,0.1938,333,-0.0908,0.2501,333,-0.0908,0.164,333,-0.0908,0.0859,333,-0.0908,0.152,333,-0.0908,0.1816
334,0.0457,0.0991,334,0.0457,0.0337,334,0.0457,0.1832,334,0.0457,0.2378,334,0.0457,0.1438,334,0.0457,0.0652,334,0.0457,0.1343,334,0.0457,0.1591
335,-0.0181,0.0877,335,-0.0181,0.0247,335,-0.0181,0.1785,335,-0.0181,0.2314,335,-0.0181,0.1374,335,-0.0181,0.0522,335,-0.0181,0.1412,335,-0.0181,0.1691
336,-0.0614,0.0776,336,-0.0614,0.018,336,-0.0614,0.1693,336,-0.0614,0.2207,336,-0.0614,0.121,336,-0.0614,0.0388,336,-0.0614,0.1265,336,-0.0614,0.1504
337,-0.1275,0.0986,337,-0.1275,0.0382,337,-0.1275,0.178,337,-0.1275,0.2329,337,-0.1275,0.1239,337,-0.1275,0.0431,337,-0.1275,0.1112,337,-0.1275,0.1319
