type,method,difference
vM,J,0.1552
vM,J,0.1531
vM,J,0.1154
vM,J,0.1326
vM,J,0.3293
vM,J,0.3655
vM,J,0.278
vM,J,0.3091
vM,J,0.3223
vM,J,0.3931
vM,J,0.3087
vM,J,0.331
vM,J,0.366
vM,J,0.4113
vM,J,0.3321
vM,J,0.3992
vM,J,0.3219
vM,J,0.3459
vM,J,0.2716
vM,J,0.3787
vM,J,0.2291
vM,J,0.1411
vM,J,0.1718
vM,J,0.1055
vM,J,0.0277
vM,J,0.0643
vM,J,0.0659
vM,J,0.04
vM,J,0.0951
vM,J,0.0685
vM,J,0.0552
vM,J,0.0759
vM,J,-0.1477
vM,J,-0.0402
vM,J,-0.4306
vM,J,-0.2802
vM,J,0.396
vM,J,0.3939
vM,J,0.2553
vM,J,0.3263
vM,J,0.5552
vM,J,0.5444
vM,J,0.4115
vM,J,0.4291
vM,J,0.4572
vM,J,0.4618
vM,J,0.3993
vM,J,0.3616
vM,J,0.4637
vM,J,0.4042
vM,J,0.3456
vM,J,0.3901
vM,J,0.2947
vM,J,0.2678
vM,J,0.3084
vM,J,0.3272
vM,J,0.2069
vM,J,0.2124
vM,J,0.21
vM,J,0.2174
vM,J,0.0868
vM,J,0.0844
vM,J,0.1343
vM,J,0.1184
vM,J,0.0321
vM,J,0.0267
vM,J,0.142
vM,J,0.0354
vM,J,0.1457
vM,J,0.1989
vM,J,-0.2448
vM,J,-0.2392
vM,J,0.4236
vM,J,0.4038
vM,J,0.1549
vM,J,0.2442
vM,J,0.2824
vM,J,0.4186
vM,J,0.277
vM,J,0.3901
vM,J,0.2876
vM,J,0.2898
vM,J,0.3167
vM,J,0.3091
vM,J,0.3104
vM,J,0.2145
vM,J,0.3316
vM,J,0.2834
vM,J,0.1513
vM,J,0.1891
vM,J,0.1861
vM,J,0.185
vM,J,0.1783
vM,J,0.0892
vM,J,0.1576
vM,J,0.0689
vM,J,0.0129
vM,J,0.0542
vM,J,0.1565
vM,J,0.0576
vM,J,0.0748
vM,J,0.1444
vM,J,0.1872
vM,J,0.0419
vM,J,0.132
vM,J,0.2156
vM,J,-0.0228
vM,J,0.149
vM,J,0.37
vM,J,0.398
vM,J,0.316
vM,J,0.3427
vM,J,0.2978
vM,J,0.2777
vM,J,0.269
vM,J,0.2861
vM,J,0.1904
vM,J,0.1863
vM,J,0.216
vM,J,0.1917
vM,J,0.196
vM,J,0.1578
vM,J,0.2311
vM,J,0.2363
vM,J,0.1572
vM,J,0.1244
vM,J,0.1945
vM,J,0.1974
vM,J,0.0939
vM,J,0.078
vM,J,0.1638
vM,J,0.0779
vM,J,0.0382
vM,J,0.0906
vM,J,0.0088
vM,J,0.0315
vM,J,0.0529
vM,J,-0.0047
vM,J,0.0785
vM,J,0.0506
vM,J,0.1941
vM,J,0.1604
vM,J,0.1788
vM,J,0.1395
vM,J,0.1425
vM,J,0.1624
vM,J,0.0914
vM,J,0.111
vM,J,0.1432
vM,J,0.107
vM,J,0.1199
vM,J,0.0732
vM,J,0.1068
vM,J,0.1011
vM,J,0.0519
vM,J,0.1342
vM,J,-0.0219
vM,J,-0.0319
vM,J,0.2069
vM,J,0.1986
vM,J,0.2637
vM,J,0.2623
vM,J,0.1947
vM,J,0.2295
vM,J,0.2034
vM,J,0.1676
vM,J,0.142
vM,J,0.13
vM,J,0.055
vM,J,0.0537
vM,J,0.0448
vM,J,0.0721
vM,J,0.0229
vM,J,0.0785
vM,J,0.0345
vM,J,0.0489
vM,J,0.0373
vM,J,0.0528
vM,J,0.1044
vM,J,0.2955
vM,J,0.137
vM,J,-0.0602
vM,J,0.0448
vM,J,0.1163
vM,J,0.0622
vM,J,-0.039
vM,J,0.0053
vM,J,-0.0275
vM,J,0.1154
vM,J,0.0911
vM,J,-0.1586
vM,J,-0.072
vM,J,0.1136
vM,J,0.0913
vM,J,0.1646
vM,J,0.1991
vM,J,0.0977
vM,J,0.1724
vM,J,0.1406
vM,J,0.2253
vM,J,0.1396
vM,J,0.1429
vM,J,0.2024
vM,J,0.0914
vM,J,0.0761
vM,J,0.1579
vM,J,0.1087
vM,J,0.1525
vM,J,0.1022
vM,J,0.1188
vM,J,0.047
vM,J,0.0825
vM,J,0.1847
vM,J,0.1658
vM,J,0.1858
vM,J,0.1434
vM,J,0.1448
vM,J,0.1541
vM,J,0.1207
vM,J,0.1416
vM,J,0.1335
vM,J,0.1801
vM,J,0.0819
vM,J,0.0801
vM,J,0.1718
vM,J,0.1684
vM,J,0.0957
vM,J,0.0793
vM,J,-0.0173
vM,J,-0.0114
vM,J,0.1906
vM,J,0.2184
vM,J,0.2191
vM,J,0.2191
vM,J,0.2158
vM,J,0.2048
vM,J,0.1711
vM,J,0.2057
vM,J,0.1588
vM,J,0.1774
vM,J,0.1169
vM,J,0.1024
vM,J,0.1151
vM,J,0.0439
vM,J,0.0814
vM,J,0.0893
vM,J,0.0581
vM,J,0.0338
vM,J,0.1197
vM,J,0.1244
vM,J,0.114
vM,J,0.0917
vM,J,0.2301
vM,J,0.1708
vM,J,0.0788
vM,J,0.0167
vM,J,0.0169
vM,J,0.1109
vM,J,0.0596
vM,J,0.0824
vM,J,0.0395
vM,J,0.009
vM,J,0.0466
vM,J,0.0358
vM,J,0.06
vM,J,0.0316
vM,J,0.1974
vM,J,0.1389
vM,J,-0.0786
vM,J,0.1309
vM,J,0.165
vM,J,0.0102
vM,J,0.1349
vM,J,0.1485
vM,J,0.0696
vM,J,0.0671
vM,J,0.04
vM,J,0.0351
vM,J,0.0496
vM,J,0.0143
vM,J,0.0083
vM,J,-0.043
vM,J,-0.1696
vM,J,0.0002
vM,J,0.1807
vM,J,0.1623
vM,J,0.1681
vM,J,0.222
vM,J,0.2755
vM,J,0.2816
vM,J,0.2226
vM,J,0.1956
vM,J,0.2252
vM,J,0.2281
vM,J,0.1862
vM,J,0.2481
vM,J,0.1458
vM,J,0.0814
vM,J,0.0851
vM,J,0.095
vM,J,0.0714
vM,J,0.1342
vM,J,0.2098
vM,J,0.1322
vM,J,0.2212
vM,J,0.1447
vM,J,0.2532
vM,J,0.1436
vM,J,0.0993
vM,J,0.2014
vM,J,0.1141
vM,J,0.119
vM,J,0.1794
vM,J,0.1342
vM,J,0.1663
vM,J,0.1799
vM,J,0.1303
vM,J,0.0579
vM,J,-0.0325
vM,J,0.0616
vM,J,0.1403
vM,J,0.1237
vM,J,0.176
vM,J,0.1225
vM,J,0.1008
vM,J,-0.0094
vM,J,0.1976
vM,J,0.1513
vM,J,0.1315
vM,J,0.0402
vM,J,0.1174
vM,J,0.0829
vM,J,0.0276
vM,J,-0.0255
vM,J,-0.0138
vM,J,-0.0502
vM,J,0.0861
vM,J,0.0138
vM,J,0.1887
vM,J,0.2341
vM,J,0.2432
vM,J,0.2013
vM,J,0.2177
vM,J,0.1205
vM,J,0.1991
vM,J,0.2718
vM,J,0.2168
vM,J,0.1818
vM,J,0.2233
vM,J,0.1956
vM,J,0.1822
vM,J,0.2871
vM,J,-0.0021
vM,J,0.1221
vM,J,0.1045
vM,J,0.0294
vM,J,0.194
vM,J,0.1656
vM,J,0.2557
vM,J,0.2356
vM,J,0.3132
vM,J,0.2712
vM,J,0.2539
vM,J,0.2521
vM,J,0.2831
vM,J,0.2706
vM,J,0.2543
vM,J,0.2735
vM,J,0.1301
vM,J,0.1978
vM,J,0.0727
vM,J,0.0874
vM,J,0.0516
vM,J,0.0551
vM,J,0.1365
vM,J,0.154
vM,J,0.1742
vM,J,0.2178
vM,J,0.2865
vM,J,0.2523
vM,J,0.216
vM,J,0.2129
vM,J,0.2556
vM,J,0.1941
vM,J,0.256
vM,J,0.2399
vM,J,0.2406
vM,J,0.2041
vM,J,0.1146
vM,J,0.1452
vM,J,0.1143
vM,J,0.1126
vM,J,0.248
vM,J,0.2261
vM,J,0.3792
vM,J,0.3354
vM,J,0.3678
vM,J,0.3438
vM,J,0.2806
vM,J,0.1684
vM,J,0.143
vM,J,0.206
vM,J,0.0914
vM,J,0.1895
vM,J,0.1044
vM,J,0.053
vM,J,0.0063
vM,J,0.087
vM,J,0.0747
vM,J,0.0119
vM,J,0.1732
vM,J,0.0122
vM,J,0.2514
vM,J,0.0038
vM,J,0.1201
vM,J,0.1623
vM,J,-0.0091
vM,J,-0.0718
vM,J,0.0291
vM,I,0.333
vM,I,0.3222
vM,I,0.1118
vM,I,0.1292
vM,I,0.2802
vM,I,0.2622
vM,I,0.3263
vM,I,0.5159
vM,I,0.4596
vM,I,0.3507
vM,I,0.4204
vM,I,0.3272
vM,I,0.4529
vM,I,0.3247
vM,I,0.3842
vM,I,0.3264
vM,I,0.2672
vM,I,0.2494
vM,I,0.3204
vM,I,0.2718
vM,I,0.208
vM,I,0.168
vM,I,0.2692
vM,I,0.2555
vM,I,0.2638
vM,I,0.246
vM,I,0.222
vM,I,0.2055
vM,I,0.0084
vM,I,0.1168
vM,I,0.018
vM,I,0.1497
vM,I,-0.0598
vM,I,-0.0145
vM,I,-0.0063
vM,I,0.1228
vM,I,0.116
vM,I,0.2031
vM,I,0.1455
vM,I,0.1011
vM,I,0.3621
vM,I,0.333
vM,I,0.3657
vM,I,0.353
vM,I,0.3124
vM,I,0.3198
vM,I,0.3447
vM,I,0.3087
vM,I,0.2436
vM,I,0.2131
vM,I,0.2143
vM,I,0.201
vM,I,0.1458
vM,I,0.1909
vM,I,0.1609
vM,I,0.2206
vM,I,0.1082
vM,I,0.0623
vM,I,0.1412
vM,I,0.0897
vM,I,0.1579
vM,I,0.0968
vM,I,0.1566
vM,I,0.135
vM,I,0.0782
vM,I,0.088
vM,I,0.085
vM,I,0.0595
vM,I,0.04
vM,I,0.0391
vM,I,0.0213
vM,I,0.0002
vM,I,-0.0928
vM,I,-0.001
vM,I,-0.2972
vM,I,-0.2382
vM,I,0.2928
vM,I,0.3405
vM,I,0.1982
vM,I,0.2552
vM,I,0.4493
vM,I,0.4405
vM,I,0.4003
vM,I,0.4297
vM,I,0.3965
vM,I,0.3938
vM,I,0.4526
vM,I,0.3937
vM,I,0.3256
vM,I,0.3945
vM,I,0.4114
vM,I,0.4254
vM,I,0.3868
vM,I,0.3332
vM,I,0.3794
vM,I,0.3756
vM,I,0.2979
vM,I,0.3075
vM,I,0.2209
vM,I,0.2192
vM,I,0.1504
vM,I,0.1738
vM,I,0.0748
vM,I,0.03
vM,I,-0.0253
vM,I,0.0242
vM,I,0.015
vM,I,0.0493
vM,I,-0.1057
vM,I,-0.1622
vM,I,-0.2414
vM,I,-0.2994
vM,I,0.2285
vM,I,0.2814
vM,I,0.1873
vM,I,0.1646
vM,I,0.3583
vM,I,0.398
vM,I,0.3444
vM,I,0.4085
vM,I,0.3462
vM,I,0.3573
vM,I,0.3409
vM,I,0.3932
vM,I,0.326
vM,I,0.3185
vM,I,0.3692
vM,I,0.3758
vM,I,0.2908
vM,I,0.3314
vM,I,0.3313
vM,I,0.3656
vM,I,0.2267
vM,I,0.29
vM,I,0.2006
vM,I,0.2433
vM,I,0.123
vM,I,0.1095
vM,I,0.0033
vM,I,0.0941
vM,I,-0.0522
vM,I,-0.0369
vM,I,0.0078
vM,I,0.0333
vM,I,0.1139
vM,I,0.244
vM,I,-0.0964
vM,I,0.0082
vM,I,0.3312
vM,I,0.2144
vM,I,0.2889
vM,I,0.215
vM,I,0.4988
vM,I,0.4002
vM,I,0.492
vM,I,0.3991
vM,I,0.3402
vM,I,0.3816
vM,I,0.3946
vM,I,0.4374
vM,I,0.4173
vM,I,0.3588
vM,I,0.4482
vM,I,0.4549
vM,I,0.3491
vM,I,0.3057
vM,I,0.3501
vM,I,0.3252
vM,I,0.2807
vM,I,0.2053
vM,I,0.1972
vM,I,0.181
vM,I,0.0999
vM,I,0.0826
vM,I,0.0356
vM,I,0.1218
vM,I,-0.0474
vM,I,0.1236
vM,I,0.0259
vM,I,0.0633
vM,I,0.2911
vM,I,0.2692
vM,I,0.218
vM,I,0.1742
vM,I,0.4038
vM,I,0.3784
vM,I,0.4663
vM,I,0.3794
vM,I,0.3832
vM,I,0.3928
vM,I,0.3792
vM,I,0.3277
vM,I,0.2302
vM,I,0.2369
vM,I,0.2916
vM,I,0.2148
vM,I,0.311
vM,I,0.1514
vM,I,0.2425
vM,I,0.1862
vM,I,0.1496
vM,I,0.1031
vM,I,0.1332
vM,I,0.1597
vM,I,0.0791
vM,I,0.1457
vM,I,0.162
vM,I,0.0995
vM,I,0.129
vM,I,0.0808
vM,I,0.0735
vM,I,0.1161
vM,I,0.1451
vM,I,0.1214
vM,I,-0.0474
vM,I,0.0731
vM,I,0.1738
vM,I,0.2097
vM,I,0.1931
vM,I,0.2769
vM,I,0.1355
vM,I,0.1806
vM,I,0.1873
vM,I,0.2107
vM,I,0.2202
vM,I,0.2683
vM,I,0.2807
vM,I,0.2099
vM,I,0.1671
vM,I,0.2271
vM,I,0.1208
vM,I,0.203
vM,I,0.2453
vM,I,0.2096
vM,I,0.3025
vM,I,0.2542
vM,I,0.1032
vM,I,0.2054
vM,I,0.1625
vM,I,0.2472
vM,I,0.2068
vM,I,0.135
vM,I,0.2406
vM,I,0.0461
vM,I,0.0251
vM,I,0.1211
vM,I,0.0058
vM,I,0.0251
vM,I,0.0094
vM,I,0.0723
vM,I,0.0475
vM,I,0.1388
vM,I,-0.1273
vM,I,-0.1872
vM,I,0.1093
vM,I,0.0617
vM,I,0.4127
vM,I,0.2957
vM,I,0.3437
vM,I,0.3534
vM,I,0.4016
vM,I,0.333
vM,I,0.3024
vM,I,0.3476
vM,I,0.2366
vM,I,0.2426
vM,I,0.2446
vM,I,0.2333
vM,I,0.2835
vM,I,0.3582
vM,I,0.3226
vM,I,0.5251
vM,I,0.2724
vM,I,0.1134
vM,I,0.1872
vM,I,0.2118
vM,I,0.2594
vM,I,0.1495
vM,I,0.2562
vM,I,0.3622
vM,I,0.1461
vM,I,0.1104
vM,I,0.1639
vM,I,0.0664
vM,I,0.2699
vM,I,0.1344
vM,I,0.0383
vM,I,0.1954
vM,I,0.0594
vM,I,0.215
vM,I,0.1952
vM,I,0.2465
vM,I,0.215
vM,I,0.2332
vM,I,0.2435
vM,I,0.2596
vM,I,0.3549
vM,I,0.2992
vM,I,0.3667
vM,I,0.3157
vM,I,0.2952
vM,I,0.3397
vM,I,0.2472
vM,I,0.1166
vM,I,0.2428
vM,I,0.2333
vM,I,0.2395
vM,I,0.2621
vM,I,0.2467
vM,I,0.1758
vM,I,0.1995
vM,I,0.1685
vM,I,0.2127
vM,I,0.1947
vM,I,0.2693
vM,I,0.1615
vM,I,0.0976
vM,I,0.1094
vM,I,0.1043
vM,I,0.1796
vM,I,0.1647
vM,I,0.2852
vM,I,0.0937
vM,I,0.1321
vM,I,0.2153
vM,I,0.1012
vM,I,0.3692
vM,I,0.2988
vM,I,0.3044
vM,I,0.2748
vM,I,0.3362
vM,I,0.2749
vM,I,0.3525
vM,I,0.359
vM,I,0.3596
vM,I,0.38
vM,I,0.2831
vM,I,0.3525
vM,I,0.315
vM,I,0.3235
vM,I,0.2999
vM,I,0.308
vM,I,0.2914
vM,I,0.3237
vM,I,0.2204
vM,I,0.2412
vM,I,0.1902
vM,I,0.2498
vM,I,0.2005
vM,I,0.2051
vM,I,0.1283
vM,I,0.23
vM,I,0.1137
vM,I,0.1573
vM,I,0.1252
vM,I,0.1037
vM,I,0.0866
vM,I,0.1661
vM,I,0.1078
vM,I,0.1092
vM,I,0.2321
vM,I,0.2607
vM,I,0.289
vM,I,0.3434
vM,I,0.2328
vM,I,0.305
vM,I,0.2608
vM,I,0.3564
vM,I,0.3373
vM,I,0.317
vM,I,0.2909
vM,I,0.3612
vM,I,0.245
vM,I,0.2606
vM,I,0.2241
vM,I,0.2623
vM,I,0.2354
vM,I,0.3608
vM,I,0.2896
vM,I,0.2904
vM,I,0.2247
vM,I,0.1923
vM,I,0.2618
vM,I,0.1894
vM,I,0.1731
vM,I,0.1929
vM,I,0.1355
vM,I,0.1779
vM,I,0.0866
vM,I,0.1159
vM,I,0.0333
vM,I,0.0873
vM,I,0.0638
vM,I,0.0512
vM,I,0.0547
vM,I,0.1068
vM,I,0.0131
vM,I,0.0441
vM,I,0.3545
vM,I,0.1946
vM,I,0.3828
vM,I,0.2819
vM,I,0.3964
vM,I,0.311
vM,I,0.442
vM,I,0.3208
vM,I,0.3825
vM,I,0.2787
vM,I,0.3034
vM,I,0.2834
vM,I,0.3045
vM,I,0.2854
vM,I,0.3468
vM,I,0.4136
vM,I,0.2784
vM,I,0.1993
vM,I,0.2986
vM,I,0.2155
vM,I,0.2272
vM,I,0.1963
vM,I,0.3504
vM,I,0.3804
vM,I,0.3799
vM,I,0.3392
vM,I,0.1465
vM,I,0.2096
vM,I,0.1284
vM,I,0.1711
vM,I,0.0965
vM,I,0.1183
vM,I,0.1236
vM,I,0.1453
vM,I,-0.128
vM,I,-0.1727
vM,I,0.0012
vM,I,0.0525
vM,I,0.2593
vM,I,0.3033
vM,I,0.2502
vM,I,0.294
vM,I,0.2899
vM,I,0.3995
vM,I,0.3979
vM,I,0.431
vM,I,0.3062
vM,I,0.386
vM,I,0.3185
vM,I,0.3063
vM,I,0.236
vM,I,0.3319
vM,I,0.2072
vM,I,0.3197
vM,I,0.2866
vM,I,0.2174
vM,I,0.1107
vM,I,0.1365
vM,I,0.2364
vM,I,0.2176
vM,I,0.1579
vM,I,0.2169
vM,I,0.1269
vM,I,0.1907
vM,I,0.1446
vM,I,0.1094
vM,I,0.1683
vM,I,0.1712
vM,I,-0.0003
vM,I,0.2109
vM,I,0.2138
vM,I,0.1969
vM,I,0.2626
vM,I,0.2075
vM,I,0.2173
vM,I,0.2796
vM,I,0.1863
vM,I,0.3014
vM,I,0.3706
vM,I,0.318
vM,I,0.2741
vM,I,0.2855
vM,I,0.2727
vM,I,0.2193
vM,I,0.2405
vM,I,0.2987
vM,I,0.2592
vM,I,0.2822
vM,I,0.2845
vM,I,0.2266
vM,I,0.1803
vM,I,0.208
vM,I,0.2211
vM,I,0.2119
vM,I,0.2621
vM,I,0.2494
vM,I,0.1699
vM,I,0.281
vM,I,0.2292
vM,I,0.1403
vM,I,0.0827
vM,I,0.1199
vM,I,0.1334
vM,I,0.1146
vM,I,0.1026
vM,I,0.039
vM,I,0.2112
vM,I,0.3115
vM,I,0.1845
vM,I,0.3078
vM,I,0.3297
vM,I,0.1407
vM,I,0.2546
vM,I,0.2644
vM,I,0.1724
vM,I,0.3777
vM,I,0.2122
vM,I,0.2652
vM,I,0.2456
vM,I,0.0988
vM,I,0.0239
vM,I,0.2535
vM,I,0.2194
vM,I,0.3158
vM,I,0.1963
vM,I,0.1468
vM,I,0.3674
vM,I,0.0981
vM,I,0.0233
vM,I,0.1412
vM,I,0.113
vM,I,0.0366
vM,I,0.085
vM,I,0.1109
vM,I,-0.0685
vM,I,0.0153
vM,I,0.1018
vM,I,0.0368
vM,I,-0.0229
vM,I,0.2137
vM,I,0.029
vM,I,0.0573
vM,I,0.3737
vM,I,0.4172
vM,I,0.4093
vM,I,0.352
vM,I,0.3301
vM,I,0.3066
vM,I,0.3172
vM,I,0.4894
vM,I,0.3851
vM,I,0.4424
vM,I,0.3782
vM,I,0.2342
vM,I,0.1448
vM,I,0.1603
vM,I,0.2539
vM,I,0.2478
vM,I,0.2897
vM,I,0.337
vM,I,0.1695
vM,I,0.1365
vM,I,0.1602
vM,I,0.1345
vM,I,0.0671
vM,I,0.0553
vM,I,0.1689
vM,I,0.1208
vM,I,0.0361
vM,I,0.0752
vM,I,0.1064
vM,I,0.1811
vM,I,0.051
vM,I,0.0501
vM,I,0.0605
vM,I,-0.0788
vM,I,0.1344
vM,I,0.1778
vM,I,0.3676
vM,I,0.3614
vM,I,0.3441
vM,I,0.3326
vM,I,0.3593
vM,I,0.3218
vM,I,0.2838
vM,I,0.2655
vM,I,0.2849
vM,I,0.3466
vM,I,0.2866
vM,I,0.3076
vM,I,0.1799
vM,I,0.1335
vM,I,0.2078
vM,I,0.1339
vM,I,0.1809
vM,I,0.1899
vM,I,0.1169
vM,I,0.1326
vM,I,0.1083
vM,I,0.1406
vM,I,0.0913
vM,I,0.0849
vM,I,0.1343
vM,I,0.1233
vM,I,0.1197
vM,I,0.1008
vM,I,0.0966
vM,I,0.122
vM,I,0.0719
vM,I,0.0719
vM,I,0.0394
vM,I,0.0141
vM,I,0.0556
vM,I,0.0317
vM,I,0.3491
vM,I,0.4251
vM,I,0.3338
vM,I,0.3396
vM,I,0.328
vM,I,0.3618
vM,I,0.3119
vM,I,0.3153
vM,I,0.3314
vM,I,0.3228
vM,I,0.2612
vM,I,0.3149
vM,I,0.2032
vM,I,0.2023
vM,I,0.2141
vM,I,0.2078
vM,I,0.1402
vM,I,0.2141
vM,I,0.1841
vM,I,0.1455
vM,I,0.1724
vM,I,0.1542
vM,I,0.1284
vM,I,0.135
vM,I,0.1185
vM,I,0.1046
vM,I,0.1302
vM,I,0.1636
vM,I,0.0692
vM,I,0.0978
vM,I,0.0192
vM,I,0.0674
vM,I,0.1144
vM,I,0.1283
vM,I,0.1226
vM,I,0.0625
vM,I,0.3363
vM,I,0.3332
vM,I,0.3734
vM,I,0.3241
vM,I,0.2924
vM,I,0.3122
vM,I,0.2781
vM,I,0.3015
vM,I,0.3352
vM,I,0.3145
vM,I,0.2844
vM,I,0.2773
vM,I,0.1926
vM,I,0.1749
vM,I,0.2002
vM,I,0.1731
vM,I,0.1548
vM,I,0.1709
vM,I,0.202
vM,I,0.2544
vM,I,0.1431
vM,I,0.1546
vM,I,0.1233
vM,I,0.089
vM,I,0.1139
vM,I,0.051
vM,I,0.0362
vM,I,0.0892
vM,I,0.0442
vM,I,0.0738
vM,I,0.0204
vM,I,0.0416
vM,I,0.0386
vM,I,0.0901
vM,I,0.0495
vM,I,0.067
vM,I,0.3865
vM,I,0.3713
vM,I,0.3439
vM,I,0.4051
vM,I,0.3556
vM,I,0.3551
vM,I,0.3304
vM,I,0.292
vM,I,0.3387
vM,I,0.3156
vM,I,0.3526
vM,I,0.4132
vM,I,0.2347
vM,I,0.2109
vM,I,0.2183
vM,I,0.2685
vM,I,0.2559
vM,I,0.1105
vM,I,0.1698
vM,I,0.2548
vM,I,0.1463
vM,I,0.2168
vM,I,0.1728
vM,I,0.092
vM,I,0.1366
vM,I,0.1775
vM,I,0.1803
vM,I,0.2173
vM,I,0.0866
vM,I,0.0973
vM,I,0.1451
vM,I,0.0795
vM,I,0.0942
vM,I,0.1735
vM,I,0.1547
vM,I,0.1319
vM,I,0.3313
vM,I,0.3944
vM,I,0.3651
vM,I,0.3246
vM,I,0.3433
vM,I,0.3404
vM,I,0.2674
vM,I,0.2919
vM,I,0.2408
vM,I,0.3443
vM,I,0.2729
vM,I,0.3039
vM,I,0.2609
vM,I,0.1294
vM,I,0.3498
vM,I,0.0967
vM,I,0.0548
vM,I,0.1695
vM,I,0.0824
vM,I,0.1733
vM,I,0.1344
vM,I,0.0985
vM,I,0.0778
vM,I,0.0951
vM,I,0.2067
vM,I,0.1432
vM,I,0.0977
vM,I,0.1055
vM,I,0.0644
vM,I,0.0819
vM,I,0.1016
vM,I,0.0493
vM,I,0.0161
vM,I,0.0918
vM,I,-0.0396
vM,I,0.0367
vM,I,0.3599
vM,I,0.3415
vM,I,0.3225
vM,I,0.2889
vM,I,0.2963
vM,I,0.2598
vM,I,0.2478
vM,I,0.2489
vM,I,0.3071
vM,I,0.2847
vM,I,0.2765
vM,I,0.2415
vM,I,0.2062
vM,I,0.1455
vM,I,0.1344
vM,I,0.1483
vM,I,0.1995
vM,I,0.2788
vM,I,0.1773
vM,I,0.2224
vM,I,0.1175
vM,I,0.1347
vM,I,0.0738
vM,I,0.1222
vM,I,0.1604
vM,I,0.1199
vM,I,0.1317
vM,I,0.1474
vM,I,0.0483
vM,I,0.1374
vM,I,0.0291
vM,I,0.0933
vM,I,0.1315
vM,I,0.006
vM,I,-0.0368
vM,I,0.0097
vM,I,0.1494
vM,I,0.2459
vM,I,0.2404
vM,I,0.2601
vM,I,0.2205
vM,I,0.2112
vM,I,0.2025
vM,I,0.2021
vM,I,0.276
vM,I,0.2541
vM,I,0.1554
vM,I,0.2617
vM,I,0.0666
vM,I,0.2323
vM,I,0.1118
vM,I,0.1456
vM,I,0.1492
vM,I,0.0947
vM,I,0.0902
vM,I,0.1582
vM,I,0.0529
vM,I,0.0909
vM,I,0.0656
vM,I,0.0766
vM,I,0.0694
vM,I,0.101
vM,I,0.0914
vM,I,0.0955
vM,I,0.0743
vM,I,0.0458
vM,I,0.0514
vM,I,0.0066
vM,I,0.0694
vM,I,0.0212
vM,I,0.0094
vM,I,-0.0207
vM,I,0.3803
vM,I,0.348
vM,I,0.3214
vM,I,0.2815
vM,I,0.3193
vM,I,0.2185
vM,I,0.1562
vM,I,0.3542
vM,I,0.2788
vM,I,0.3879
vM,I,0.3344
vM,I,0.2148
vM,I,0.2742
vM,I,0.1534
vM,I,0.2255
vM,I,0.1778
vM,I,0.2266
vM,I,0.2125
vM,I,0.1741
vM,I,0.0105
vM,I,0.0815
vM,I,0.0929
vM,I,0.1468
vM,I,0.1554
vM,I,0.0404
vM,I,0.026
vM,I,-0.0579
vM,I,0.0538
vM,I,0.0385
vM,I,0.138
vM,I,0.038
vM,I,0.0209
vM,I,0.0372
vM,I,0.1112
vM,I,-0.0257
vM,I,0.0122
vM,I,0.258
vM,I,0.2669
vM,I,0.2983
vM,I,0.3175
vM,I,0.2408
vM,I,0.2239
vM,I,0.253
vM,I,0.1765
vM,I,0.1913
vM,I,0.1912
vM,I,0.1652
vM,I,0.2485
vM,I,0.1628
vM,I,0.0932
vM,I,0.1328
vM,I,0.0976
vM,I,0.1412
vM,I,0.1907
vM,I,0.1388
vM,I,0.1002
vM,I,0.0714
vM,I,0.0521
vM,I,0.0563
vM,I,0.0767
vM,I,0.1161
vM,I,0.098
vM,I,0.0724
vM,I,0.0861
vM,I,-0.0179
vM,I,0.0575
vM,I,0.0608
vM,I,0.0601
vM,I,0.0456
vM,I,0.1513
vM,I,-0.0413
vM,I,-0.0317
vM,I,0.2874
vM,I,0.3266
vM,I,0.2557
vM,I,0.27
vM,I,0.2726
vM,I,0.2649
vM,I,0.2045
vM,I,0.2335
vM,I,0.2892
vM,I,0.2952
vM,I,0.2535
vM,I,0.2313
vM,I,0.1698
vM,I,0.2148
vM,I,0.1506
vM,I,0.1897
vM,I,0.1799
vM,I,0.1629
vM,I,0.1452
vM,I,0.2078
vM,I,0.1143
vM,I,0.1236
vM,I,0.1499
vM,I,0.1254
vM,I,0.1771
vM,I,0.1642
vM,I,0.1764
vM,I,0.1631
vM,I,0.0254
vM,I,0.0393
vM,I,0.1199
vM,I,0.0737
vM,I,0.1095
vM,I,0.0824
vM,I,0.0333
vM,I,0.0871
vM,I,0.2579
vM,I,0.2949
vM,I,0.2613
vM,I,0.2165
vM,I,0.2265
vM,I,0.2703
vM,I,0.1925
vM,I,0.2027
vM,I,0.2712
vM,I,0.2765
vM,I,0.2292
vM,I,0.2379
vM,I,0.1768
vM,I,0.1744
vM,I,0.1565
vM,I,0.124
vM,I,0.1598
vM,I,0.138
vM,I,0.1374
vM,I,0.1579
vM,I,0.107
vM,I,0.1185
vM,I,0.1263
vM,I,0.1341
vM,I,0.0854
vM,I,0.0581
vM,I,0.0998
vM,I,0.1781
vM,I,0.0407
vM,I,0.0686
vM,I,0.0219
vM,I,0.0104
vM,I,0.0586
vM,I,0.0644
vM,I,-0.0234
vM,I,0.076
vM,I,0.3053
vM,I,0.3244
vM,I,0.2777
vM,I,0.28
vM,I,0.3397
vM,I,0.2987
vM,I,0.2523
vM,I,0.2915
vM,I,0.2738
vM,I,0.3712
vM,I,0.3269
vM,I,0.3144
vM,I,0.2419
vM,I,0.2443
vM,I,0.1919
